size_m2,location,year_built,num_rooms,near_main_road,water_available,electricity_available,record_year,rent_price_rwf
358,Nyarutarama,2021,1,1,1,1,2021,1385336
99,Kimironko,2002,1,1,1,1,2026,591703
162,Kiyovu,2021,4,0,0,1,2021,740639
113,Kanombe,2001,1,0,1,1,2023,322150
353,Kiyovu,2007,4,0,1,1,2024,1692652
67,Kimironko,2023,1,1,1,1,2021,248132
193,Gisozi,1997,1,1,1,1,2025,594056
336,Nyarutarama,2011,3,0,1,1,2024,1715644
64,Kimironko,1996,3,1,1,1,2026,603489
344,Remera,1999,6,1,1,1,2026,1919043
132,Kiyovu,2021,1,1,1,1,2024,928028
326,Nyarutarama,2003,4,1,1,1,2022,1646601
232,Kacyiru,2016,5,1,1,1,2026,1274858
34,Kacyiru,2024,4,1,1,1,2022,499423
268,Kimihurura,2005,2,1,1,1,2023,1112911
339,Gisozi,1996,1,1,1,1,2024,632703
85,Kacyiru,1997,3,1,0,0,2022,224898
216,Remera,2014,5,1,1,1,2026,1408096
90,Kanombe,2024,6,0,1,1,2023,508901
308,Gacuriro,2017,3,1,1,1,2022,1403158
195,Gacuriro,2020,6,0,1,1,2025,1639450
373,Remera,2023,3,1,1,1,2026,1530932
103,Kacyiru,2023,3,1,1,1,2025,715617
59,Kanombe,2007,1,1,1,1,2025,260947
281,Kimihurura,2023,6,1,1,1,2025,1939413
259,Kacyiru,1999,3,0,1,1,2024,859598
81,Kicukiro,1995,1,1,0,1,2024,340969
193,Kanombe,2020,4,1,0,1,2023,658339
189,Gacuriro,2012,5,1,1,1,2025,1728684
283,Kacyiru,2017,2,1,1,1,2023,789780
268,Kimihurura,2003,3,0,1,1,2026,1377317
313,Nyarutarama,2008,6,0,0,0,2024,1682670
277,Kicukiro,2002,4,1,1,1,2024,780858
76,Remera,2006,3,0,1,1,2021,321112
186,Gacuriro,2024,4,1,1,1,2025,1644127
300,Kimihurura,1997,6,1,1,1,2023,1487501
233,Kicukiro,2022,3,1,1,1,2024,855534
306,Kicukiro,2004,2,0,1,1,2025,815498
220,Remera,2012,1,0,1,1,2021,519057
155,Gacuriro,2007,3,1,1,1,2026,1423218
188,Kacyiru,2022,6,0,1,1,2025,1025572
360,Kacyiru,1998,6,1,1,1,2025,1623108
153,Remera,2015,2,1,1,0,2025,833850
50,Gacuriro,2002,3,1,1,1,2023,771532
110,Kimihurura,2005,1,1,1,1,2026,1012661
37,Gisozi,2000,5,1,1,1,2025,312358
264,Kiyovu,2019,5,1,1,0,2024,1619875
88,Kimironko,2001,3,1,1,1,2022,604490
296,Gisozi,2001,6,1,1,1,2021,628122
258,Kimironko,2019,3,0,1,1,2024,928777
170,Kiyovu,1996,1,1,0,1,2021,665418
83,Kimihurura,1999,4,1,1,1,2022,844401
207,Kiyovu,2019,1,1,1,1,2025,1210615
218,Kimironko,2014,1,0,1,1,2026,814291
227,Gisozi,2021,1,1,1,1,2025,547708
280,Gisozi,2000,2,1,1,1,2021,466044
161,Gisozi,2003,2,1,1,1,2024,608757
119,Kimihurura,1998,5,1,0,1,2022,611552
299,Kanombe,2024,6,0,1,1,2026,850970
121,Kanombe,2006,3,1,1,1,2021,438384
331,Gisozi,2017,6,0,1,1,2025,959768
92,Kacyiru,2022,2,1,1,1,2026,862513
185,Gacuriro,2011,6,1,1,1,2024,1819198
152,Gisozi,2020,1,1,1,1,2026,525442
69,Kanombe,1999,4,0,1,1,2021,255642
256,Kimihurura,2013,3,0,1,1,2023,1030666
327,Kimihurura,2001,5,0,1,1,2023,1473130
328,Gisozi,2001,2,1,1,1,2026,1104919
289,Kimihurura,2004,3,0,1,1,2021,1031094
57,Remera,2012,4,1,1,1,2024,681202
162,Kimironko,2002,3,1,1,1,2025,926744
256,Kiyovu,2020,4,1,0,1,2026,1872877
54,Kanombe,2015,5,1,1,1,2026,574733
90,Gisozi,2019,3,1,0,1,2024,352766
81,Nyarutarama,2002,5,1,1,1,2022,1215414
276,Nyarutarama,2024,1,0,1,1,2021,986235
273,Kiyovu,2012,4,0,1,1,2022,1143068
173,Kacyiru,2005,6,0,1,1,2025,1226401
141,Kanombe,2001,4,0,1,1,2026,531810
140,Remera,2013,3,1,1,1,2021,465020
354,Gisozi,2010,6,0,1,1,2026,1282411
211,Kacyiru,2024,1,1,1,1,2024,1025176
92,Nyarutarama,2000,6,1,1,1,2023,1615759
357,Remera,2022,1,1,1,1,2025,1421430
188,Kimironko,2017,3,1,1,1,2022,743877
64,Kiyovu,2000,3,1,0,1,2022,516957
221,Gisozi,2022,3,1,1,1,2022,736945
97,Nyarutarama,2015,4,1,1,1,2022,1051512
260,Remera,2017,6,0,1,1,2025,1348424
346,Kimihurura,2014,3,0,1,1,2022,905128
247,Gisozi,1996,2,1,1,1,2022,476192
333,Kimironko,2019,1,1,1,1,2023,983330
385,Kimironko,1997,2,0,1,1,2023,1076258
169,Nyarutarama,1996,2,1,1,1,2025,1143733
281,Remera,2017,3,0,1,1,2023,928045
182,Kacyiru,2001,1,1,1,0,2022,700317
250,Kimihurura,2014,6,1,1,0,2024,1517774
312,Kiyovu,2000,6,1,1,1,2021,1509245
146,Kicukiro,2011,6,0,1,1,2024,633300
79,Kanombe,1995,2,0,0,1,2022,262273
360,Remera,2001,2,1,1,1,2025,1401758
111,Gacuriro,2007,5,1,1,1,2024,1261842
319,Kanombe,2017,1,1,1,1,2021,342841
196,Gisozi,2002,3,0,1,1,2026,543507
129,Remera,2003,5,1,1,1,2026,986180
162,Kicukiro,2015,4,1,0,1,2021,340108
124,Kiyovu,1999,4,0,1,1,2025,1195703
62,Gisozi,2023,2,1,0,1,2023,337563
136,Kiyovu,2006,6,1,1,1,2021,935252
257,Kanombe,2009,5,1,1,1,2021,389278
212,Nyarutarama,2010,4,1,1,1,2021,1173149
89,Kicukiro,2009,5,1,1,1,2024,696493
101,Kimihurura,1995,2,1,1,1,2021,377519
326,Kacyiru,1996,4,0,1,1,2023,993556
382,Gacuriro,2007,4,1,1,1,2024,1851650
243,Kicukiro,2024,4,1,0,1,2023,833703
82,Kacyiru,2013,3,1,1,1,2022,534892
298,Nyarutarama,1996,2,1,1,0,2023,1281189
355,Kiyovu,2012,6,1,0,1,2026,2492417
218,Kimironko,2023,2,1,1,1,2025,871462
145,Kanombe,2010,4,1,0,1,2022,262669
377,Kanombe,2003,6,1,1,1,2023,645295
344,Kimironko,2013,1,0,1,1,2021,515745
300,Kacyiru,2007,6,0,0,1,2023,1070473
67,Kimihurura,2000,5,1,1,1,2026,1237613
32,Remera,2004,2,1,1,0,2026,542592
195,Kanombe,2014,5,1,1,1,2024,605450
332,Gacuriro,2011,3,1,1,0,2024,1631180
115,Kimironko,2000,3,1,1,0,2023,423250
389,Kimironko,2020,1,1,1,1,2025,1305253
98,Gacuriro,2010,2,0,1,1,2023,720897
276,Remera,1998,2,1,1,1,2023,841033
274,Gisozi,2000,3,0,1,0,2025,844221
306,Remera,2012,1,0,1,0,2025,775014
67,Kanombe,2019,1,0,1,1,2022,248498
159,Kacyiru,2017,6,1,1,1,2021,783838
189,Gacuriro,2017,2,1,1,1,2025,1388109
224,Kanombe,2014,1,1,1,0,2024,599976
49,Kicukiro,2020,3,1,1,0,2024,503952
133,Gisozi,1999,5,1,1,1,2022,410411
396,Kimironko,2009,3,0,0,1,2026,1382119
171,Gisozi,2010,3,1,1,1,2024,626469
155,Kimironko,2006,5,0,1,1,2021,512662
313,Kiyovu,2006,4,1,0,1,2025,1938259
168,Kacyiru,2000,1,1,1,1,2026,829875
83,Kacyiru,2006,5,1,1,1,2024,876449
265,Nyarutarama,2011,6,0,0,1,2023,1575003
90,Kacyiru,1997,3,1,1,1,2022,406758
224,Kiyovu,1997,2,1,1,1,2024,1217899
179,Kimironko,2019,6,1,1,0,2024,891063
388,Kiyovu,2006,2,1,1,1,2023,1511711
47,Kimihurura,2005,6,1,1,1,2024,922105
121,Kanombe,2008,1,1,1,1,2026,599492
194,Nyarutarama,2006,3,0,1,1,2025,1478040
372,Kanombe,2008,1,1,1,1,2021,614971
92,Gisozi,2017,5,1,1,1,2024,738934
189,Gisozi,1995,2,1,1,1,2023,421452
392,Kiyovu,2016,1,0,1,1,2026,1695791
65,Kimihurura,2001,4,1,1,0,2024,803185
326,Kimironko,2021,3,1,1,1,2024,1043017
205,Kacyiru,2012,3,1,1,0,2021,439317
237,Kimironko,2011,1,1,1,1,2024,829230
94,Kimihurura,2020,3,1,1,1,2025,1101771
39,Kicukiro,2006,2,1,1,1,2024,178770
50,Kicukiro,2022,1,1,1,1,2021,414661
153,Remera,2015,4,1,1,1,2024,1055276
45,Kiyovu,2002,2,1,1,1,2021,520381
322,Kimironko,2000,3,1,1,1,2025,1170609
351,Kacyiru,2019,6,0,1,1,2023,1278643
98,Kimironko,2003,4,1,1,1,2021,468505
66,Kanombe,2007,3,1,1,1,2026,384468
366,Nyarutarama,2008,5,1,1,1,2026,2718101
176,Kimironko,2003,6,1,0,1,2022,593898
50,Kimihurura,2019,6,0,1,1,2025,1060868
317,Kimihurura,1995,1,1,1,1,2024,1368880
171,Kicukiro,2020,1,0,1,1,2025,463586
382,Kanombe,2004,1,0,1,1,2024,577851
304,Kicukiro,2020,1,1,0,1,2024,1008945
177,Kimihurura,2018,6,1,1,1,2024,1378961
34,Kiyovu,2000,6,1,1,1,2025,987951
258,Gacuriro,2011,1,1,0,1,2024,1139630
343,Kacyiru,2022,4,1,1,1,2022,1167451
136,Kiyovu,2006,5,1,1,1,2024,1476404
217,Gacuriro,2002,3,0,0,1,2022,780750
180,Kacyiru,2007,3,0,1,1,2025,817668
31,Kimironko,2018,5,1,0,1,2025,553134
294,Gisozi,2011,5,1,1,1,2025,954027
142,Kacyiru,1998,3,0,1,1,2025,847074
312,Kanombe,2005,6,1,1,1,2023,744682
344,Kicukiro,2003,6,0,1,1,2021,707106
96,Kanombe,2024,5,1,1,1,2021,565891
312,Kimironko,2019,1,1,1,1,2025,1067522
107,Kimihurura,2017,1,1,0,0,2023,306413
325,Remera,2012,4,1,1,1,2024,1256339
185,Kiyovu,2009,5,1,1,1,2026,1776817
124,Kimihurura,2016,5,1,1,1,2022,970747
388,Kimironko,2011,1,1,1,1,2025,1197453
346,Kacyiru,2018,1,1,0,1,2025,1216672
159,Kiyovu,2019,1,1,1,0,2021,760839
381,Gacuriro,2024,1,1,1,1,2022,1270433
349,Kimironko,2002,4,1,1,1,2023,1119734
290,Gisozi,2016,3,1,1,1,2021,597769
203,Kimironko,2013,2,1,1,0,2026,607806
335,Kanombe,2019,6,1,1,1,2025,1248880
200,Kicukiro,2019,6,1,0,1,2026,1108016
375,Gacuriro,2021,4,1,1,1,2025,2370682
336,Nyarutarama,2010,1,1,1,1,2023,1607414
256,Nyarutarama,2018,5,0,1,1,2026,2310371
365,Nyarutarama,1996,5,1,1,1,2024,2220468
197,Gacuriro,2008,2,1,1,1,2021,999336
340,Nyarutarama,1999,1,1,1,1,2024,1789590
390,Kanombe,2021,2,1,0,1,2023,632569
365,Kimihurura,2021,4,0,1,1,2023,1498920
267,Kiyovu,2004,6,1,0,1,2026,1940519
185,Kanombe,2023,1,1,1,1,2024,595237
35,Kimironko,2021,1,1,1,1,2023,345478
123,Kacyiru,2019,5,1,1,1,2026,1090921
294,Nyarutarama,2002,1,1,1,1,2021,1152040
392,Gisozi,2009,6,1,0,1,2024,1110470
341,Kanombe,1999,3,1,1,1,2025,916706
135,Gacuriro,2007,5,1,1,0,2023,1086520
148,Kimironko,2023,2,1,1,1,2024,614669
369,Gisozi,2015,1,1,1,1,2026,1059528
142,Gacuriro,2007,2,1,1,1,2023,1219855
86,Kimihurura,2005,1,1,0,1,2022,476620
341,Remera,2020,6,1,1,1,2025,1707108
103,Gisozi,2005,2,1,1,1,2023,348067
222,Kiyovu,2007,5,1,1,0,2022,1119685
91,Kiyovu,1999,2,0,1,0,2023,613435
199,Gisozi,2004,6,1,0,1,2024,651593
183,Gacuriro,2013,3,0,1,0,2024,1106234
331,Kiyovu,2003,5,0,1,1,2024,1677153
344,Gisozi,2010,2,0,1,1,2021,458027
144,Kimironko,2022,4,1,1,1,2023,775359
152,Gisozi,2017,2,0,1,1,2022,373818
155,Nyarutarama,2015,5,0,0,1,2022,906328
51,Gacuriro,2007,2,0,1,1,2024,728192
341,Kacyiru,2013,1,1,1,1,2022,931142
204,Kiyovu,2017,3,1,1,1,2024,1303170
343,Kanombe,2024,4,1,1,0,2026,993100
83,Kiyovu,2021,5,0,0,1,2024,799507
155,Kacyiru,2004,5,1,1,1,2023,820420
388,Kiyovu,2008,6,1,1,1,2024,2221128
283,Kacyiru,2006,6,1,1,1,2022,954506
210,Kiyovu,2016,3,1,1,1,2026,1748349
189,Kimihurura,1999,5,0,1,1,2025,1344157
99,Kimironko,1999,1,1,0,1,2025,354302
62,Kiyovu,2012,4,1,0,1,2022,546065
199,Kimironko,2015,4,1,1,1,2021,709937
104,Kiyovu,2001,2,1,1,1,2026,1195350
187,Gisozi,2002,5,1,1,1,2021,517277
223,Kanombe,2007,1,0,0,1,2024,245809
199,Kicukiro,2009,4,0,1,1,2024,633640
245,Remera,2015,1,1,1,1,2026,1064509
255,Kiyovu,2000,2,1,1,1,2021,845267
202,Kimironko,2022,1,1,0,1,2023,372660
207,Kacyiru,2023,1,1,0,1,2026,837263
214,Kanombe,2020,4,1,1,1,2022,545527
119,Remera,2006,5,1,1,1,2025,981896
379,Kimihurura,2002,1,1,0,1,2024,1400792
187,Kimironko,2024,4,1,1,1,2022,628447
344,Gisozi,2014,4,1,0,1,2023,751676
198,Kimihurura,2020,2,1,0,1,2022,958587
273,Kiyovu,2011,4,1,1,1,2026,1862276
75,Kanombe,1995,2,1,1,1,2024,271149
114,Remera,2012,3,0,1,1,2025,706859
284,Kacyiru,2020,6,1,1,1,2025,1403080
222,Remera,1995,2,0,1,1,2026,921785
381,Kimironko,2018,4,0,0,1,2023,1025841
328,Kanombe,2005,6,1,1,1,2026,1065840
225,Kiyovu,1998,4,0,1,1,2026,1644515
337,Kacyiru,2020,3,0,1,1,2025,1174997
97,Kanombe,2011,6,0,1,1,2021,534779
127,Remera,2003,1,1,0,1,2024,330911
112,Kacyiru,1995,5,1,1,1,2023,601669
197,Kicukiro,2008,5,1,1,1,2023,902643
144,Gisozi,2013,2,1,0,1,2021,114759
180,Remera,2020,6,0,1,1,2021,707411
245,Kicukiro,2014,5,0,1,0,2021,521762
308,Kicukiro,2001,4,1,1,1,2026,1131580
298,Nyarutarama,2008,2,1,1,1,2024,1721861
130,Kiyovu,2000,4,1,1,1,2022,937756
349,Gisozi,2018,2,1,1,1,2021,597786
331,Kiyovu,2024,2,1,1,1,2024,1727454
52,Gisozi,2018,6,0,0,1,2024,565798
56,Kimironko,2014,2,1,1,1,2023,527341
138,Kimihurura,2005,3,0,1,1,2026,941080
184,Kanombe,2021,4,1,0,1,2024,559872
355,Gisozi,2017,5,1,1,1,2025,1202438
355,Remera,2015,2,1,1,1,2024,1397098
284,Gisozi,2023,1,1,1,1,2025,884343
51,Nyarutarama,2024,2,1,1,1,2022,758017
64,Kiyovu,1998,6,1,1,1,2023,709842
173,Kacyiru,1999,1,1,0,1,2022,421475
35,Kacyiru,1998,4,1,1,1,2025,661070
103,Remera,2003,6,1,1,1,2026,1285465
50,Gisozi,2016,2,0,1,1,2023,330371
235,Kimironko,2019,6,1,1,1,2023,937859
232,Kacyiru,2000,5,1,0,1,2022,827553
148,Nyarutarama,2005,5,1,1,0,2026,1714982
180,Kacyiru,2019,1,0,1,0,2024,252046
175,Kimironko,2006,5,1,1,1,2026,1090580
292,Kimihurura,2002,3,1,1,1,2025,1525527
47,Kimironko,2014,6,1,1,1,2022,739967
232,Kicukiro,2022,6,0,1,1,2022,746657
362,Kicukiro,2000,6,0,0,1,2021,708103
362,Kimironko,1999,6,1,1,1,2023,1174523
75,Kimihurura,2010,5,1,1,1,2025,1198702
239,Gacuriro,2018,6,0,1,1,2021,1103108
206,Kacyiru,2020,6,1,0,1,2024,1077755
234,Kiyovu,2024,6,0,0,1,2026,1857221
277,Gacuriro,2003,4,1,1,1,2021,1268183
317,Gacuriro,2003,6,1,0,0,2022,1296209
186,Remera,2010,3,1,0,1,2021,541437
349,Remera,1997,2,1,1,1,2025,1333816
364,Remera,2020,2,1,1,1,2026,1547710
176,Gacuriro,2016,3,0,1,1,2021,756723
101,Kacyiru,1995,3,1,1,0,2023,528129
162,Kacyiru,2024,2,1,1,1,2024,626426
366,Kimihurura,1998,6,1,0,1,2023,1577230
386,Kimihurura,2014,5,1,1,1,2023,1814913
261,Kimironko,2002,1,1,1,1,2024,782460
220,Nyarutarama,1995,1,0,1,1,2021,636337
111,Kimihurura,2006,1,1,1,1,2021,670694
219,Gisozi,1999,4,1,1,1,2024,792008
184,Kiyovu,2003,1,1,1,1,2021,666277
251,Kimironko,2003,2,0,1,0,2026,1009836
181,Nyarutarama,1997,4,1,0,1,2023,1150113
280,Kiyovu,2008,2,1,0,1,2022,1091916
54,Kimihurura,2011,1,0,1,1,2023,525350
365,Kanombe,2007,2,1,1,0,2021,584638
130,Gisozi,2004,2,1,1,1,2026,625179
150,Kanombe,2020,1,1,0,1,2022,209374
356,Kimihurura,2015,2,0,1,1,2023,1430790
328,Gisozi,2019,4,0,1,1,2024,790448
43,Gisozi,2023,5,1,1,1,2026,457315
153,Nyarutarama,2002,2,1,0,1,2022,783344
128,Kiyovu,2023,1,0,0,0,2024,279626
101,Kimihurura,2017,1,1,1,1,2021,386574
142,Kimihurura,2010,5,0,1,1,2021,852421
168,Kiyovu,2017,1,1,0,1,2023,837273
64,Kicukiro,2017,6,1,0,1,2025,705592
188,Nyarutarama,1997,5,1,0,1,2021,782835
81,Kacyiru,2005,5,1,1,1,2026,795222
122,Nyarutarama,2002,6,1,1,1,2025,1811478
132,Kicukiro,2021,3,1,0,1,2022,376587
73,Kanombe,2002,1,1,1,1,2021,210682
141,Gacuriro,2010,3,1,1,1,2024,1105155
152,Kimironko,2010,3,1,1,1,2024,622165
67,Kicukiro,1997,2,1,0,1,2024,278482
42,Kanombe,2014,5,0,1,1,2024,130852
269,Kacyiru,2001,4,1,1,1,2021,693604
149,Gacuriro,2021,3,0,0,1,2026,1261011
228,Kimironko,2003,4,1,0,1,2023,676416
290,Remera,2008,1,0,1,0,2023,707354
56,Remera,1996,1,0,1,1,2022,222240
119,Remera,2015,3,1,1,1,2026,954830
253,Kicukiro,1995,3,1,1,0,2022,491831
58,Kimironko,2016,5,1,1,1,2022,548420
42,Kicukiro,2019,4,1,1,1,2021,269345
145,Kimironko,2015,3,1,1,1,2022,522307
210,Kanombe,2015,4,1,1,1,2021,480500
287,Gacuriro,2015,3,1,0,1,2021,1105072
53,Kicukiro,2006,6,1,1,0,2021,302581
249,Nyarutarama,2013,3,0,1,1,2026,1869083
93,Nyarutarama,2003,1,1,1,1,2026,878576
347,Kimihurura,2017,4,0,0,1,2021,856119
194,Remera,2021,5,1,1,1,2021,749167
237,Kimihurura,2019,1,1,0,0,2022,673160
130,Kanombe,1996,3,0,1,0,2021,112648
248,Kiyovu,2022,6,1,1,1,2023,1738880
148,Kimihurura,2016,6,1,0,1,2023,1114390
51,Kacyiru,1995,6,0,1,1,2021,516985
362,Gisozi,2014,4,1,1,1,2021,839206
195,Remera,1996,3,1,1,1,2021,766498
377,Kiyovu,2011,1,1,1,1,2026,1953687
244,Remera,2024,2,0,1,1,2022,727592
121,Remera,2018,5,0,1,1,2024,864130
360,Nyarutarama,2009,5,0,1,1,2023,2037444
197,Gacuriro,2021,2,0,1,1,2022,901086
185,Kicukiro,2017,5,1,1,1,2024,949548
276,Gacuriro,2023,2,1,0,1,2022,1172682
106,Gacuriro,2018,1,1,1,1,2025,819018
98,Kicukiro,2003,1,1,1,0,2023,327718
169,Kicukiro,1996,6,1,1,1,2021,497845
113,Kanombe,2001,3,0,1,1,2022,70000
206,Kacyiru,2021,4,0,0,1,2021,476030
335,Kacyiru,2009,3,1,1,1,2023,1020236
351,Kanombe,1997,1,1,1,1,2021,373363
384,Kacyiru,2007,1,0,1,1,2022,848667
112,Remera,1996,4,1,1,1,2021,492450
231,Remera,2018,4,1,1,1,2021,868164
131,Kacyiru,2004,2,1,1,1,2026,702327
227,Kanombe,2020,3,0,1,1,2021,490978
366,Kimironko,2014,2,1,1,1,2026,1267623
41,Remera,2013,4,1,1,1,2022,484859
32,Kimihurura,2022,6,1,1,1,2025,1230032
240,Gisozi,2007,2,0,1,1,2023,328239
353,Nyarutarama,2014,6,1,0,1,2025,2610220
216,Gacuriro,2000,6,1,1,1,2024,1735252
256,Kacyiru,1999,5,1,1,1,2022,1032095
175,Remera,2001,1,0,1,1,2024,454851
294,Gisozi,2009,1,1,1,1,2022,653700
227,Kimihurura,2014,4,0,0,1,2025,1323923
65,Kanombe,2014,5,0,1,1,2023,332543
48,Kanombe,2024,1,0,1,1,2022,130414
104,Kiyovu,2006,3,1,1,0,2023,745927
259,Kimironko,2011,5,0,1,1,2023,993578
151,Kicukiro,2018,3,1,1,1,2024,642900
354,Kacyiru,2023,6,1,0,1,2026,1762397
157,Nyarutarama,2017,4,1,1,1,2022,1156290
395,Nyarutarama,2003,4,1,0,1,2025,2507569
242,Gacuriro,2001,5,0,1,1,2025,1549966
124,Kanombe,1999,3,0,1,1,2025,481767
35,Remera,2019,1,1,0,1,2025,268441
199,Gisozi,2019,2,1,0,1,2024,629378
356,Kacyiru,2004,5,0,1,1,2024,1179826
231,Gisozi,2022,4,1,0,1,2024,685399
267,Kiyovu,2002,3,0,1,1,2021,886953
44,Kicukiro,2010,2,1,1,1,2021,224794
199,Gacuriro,2014,6,1,1,0,2026,1751420
43,Kanombe,2012,2,0,1,1,2026,164582
308,Nyarutarama,1997,6,0,0,1,2021,1212774
58,Kanombe,2012,6,0,1,1,2021,461397
32,Gacuriro,2009,2,0,1,1,2023,353795
361,Gisozi,2001,1,1,1,1,2025,778959
269,Remera,2001,1,0,1,0,2023,458584
32,Kanombe,2009,5,0,1,0,2022,122525
90,Kiyovu,1999,6,0,1,0,2024,868001
252,Kimihurura,2012,4,0,0,1,2021,921216
398,Kicukiro,2006,5,0,1,1,2025,1181866
354,Kiyovu,2008,3,0,1,1,2025,1868681
199,Kimihurura,2000,5,1,1,1,2021,1061351
209,Kacyiru,1996,1,1,1,1,2021,362943
245,Kimihurura,2023,6,0,1,1,2025,1576358
262,Kimironko,2013,4,0,1,1,2021,616200
274,Kiyovu,2016,1,0,1,1,2025,1254785
330,Kimihurura,1999,3,0,1,1,2022,1042529
394,Nyarutarama,2021,6,1,1,1,2021,1759815
265,Kimihurura,2008,3,0,1,1,2023,953285
396,Kicukiro,2009,3,1,1,1,2025,1278150
48,Kiyovu,2021,3,0,1,1,2025,773101
179,Gacuriro,2010,5,1,1,1,2022,1253719
135,Remera,2013,6,1,1,1,2025,1095410
347,Kacyiru,2010,3,0,1,1,2024,1152859
277,Kacyiru,1999,2,1,1,1,2023,883033
251,Kacyiru,2011,2,1,0,0,2026,869626
197,Gacuriro,2021,4,0,1,1,2022,1004784
109,Kiyovu,2023,2,0,1,1,2024,849248
108,Kanombe,2010,4,1,1,1,2024,288960
47,Kacyiru,2014,3,0,0,1,2023,235631
155,Kimironko,2023,6,1,1,1,2025,1124945
255,Gacuriro,2010,3,0,1,1,2026,1902531
88,Kicukiro,2015,3,1,1,1,2023,369212
346,Gisozi,2023,1,0,0,1,2026,785083
32,Kiyovu,2014,6,0,1,1,2022,814215
297,Nyarutarama,1997,3,1,1,0,2021,1182338
350,Remera,2005,6,0,1,1,2021,983551
223,Kicukiro,2023,5,0,1,1,2021,777972
382,Kicukiro,1998,2,1,1,1,2021,692952
258,Kanombe,2003,3,1,0,1,2022,437628
206,Gacuriro,2002,1,1,0,1,2026,1097970
89,Nyarutarama,2003,3,1,0,1,2021,551506
199,Kimironko,2001,1,1,1,1,2025,673509
222,Nyarutarama,1998,6,0,0,1,2022,1274744
295,Kanombe,2020,6,0,1,1,2021,669821
66,Gisozi,2000,3,1,0,1,2024,383245
179,Kacyiru,2009,1,1,0,1,2021,660380
50,Kacyiru,2022,4,1,0,1,2021,304421
187,Kacyiru,1995,2,1,1,0,2021,312152
146,Gisozi,2003,2,1,0,1,2021,336839
90,Kacyiru,2024,4,1,0,1,2023,549365
131,Kicukiro,2013,2,1,1,1,2025,535253
146,Kanombe,2024,6,0,0,0,2023,280611
253,Gacuriro,2001,4,1,1,0,2023,1401156
296,Kacyiru,2008,4,0,1,1,2023,898965
295,Remera,2004,4,1,1,1,2023,999642
55,Kanombe,1998,2,0,1,1,2021,272903
144,Kicukiro,2012,4,1,0,1,2023,370309
314,Gisozi,2021,1,1,1,1,2021,460190
191,Kanombe,2024,5,1,1,1,2024,784085
354,Nyarutarama,1997,4,1,1,1,2025,2418304
83,Kanombe,2020,2,1,0,1,2022,192260
333,Kimihurura,1999,5,1,1,1,2026,1987281
32,Remera,2020,2,0,0,0,2025,260893
134,Nyarutarama,1995,1,1,1,1,2021,606112
206,Nyarutarama,2020,4,1,1,1,2025,1815990
390,Kacyiru,2017,1,1,1,1,2022,878002
136,Kimihurura,2022,6,0,1,1,2026,1427552
299,Nyarutarama,2018,2,0,1,1,2023,1567201
65,Kicukiro,2005,6,1,1,1,2026,685251
237,Kimironko,2009,1,1,1,1,2022,599258
123,Kimihurura,2000,6,0,1,1,2023,1031656
238,Remera,2001,6,0,1,1,2024,1181585
185,Gisozi,1996,5,1,1,1,2021,343098
341,Remera,2017,4,0,1,1,2022,954889
125,Kiyovu,2019,5,1,1,1,2025,1337503
99,Kacyiru,2017,3,1,1,1,2026,827455
353,Kimihurura,1996,4,1,1,1,2023,1489737
206,Gisozi,2021,2,1,1,1,2024,565856
98,Remera,2022,1,1,0,1,2022,470226
273,Kanombe,2004,6,0,1,1,2024,704470
129,Kimihurura,2022,4,0,1,1,2026,1324296
351,Gacuriro,2007,1,0,0,1,2023,1259187
193,Gacuriro,2008,2,1,1,1,2021,966323
72,Remera,2020,2,1,1,1,2021,407390
292,Gacuriro,1996,6,1,0,1,2025,2032034
238,Kacyiru,2007,4,1,1,1,2022,792564
391,Gacuriro,2012,1,1,1,1,2024,1770405
139,Gisozi,2021,3,0,1,1,2022,326007
40,Gacuriro,2018,4,1,1,1,2024,909041
94,Kiyovu,2017,5,0,1,1,2021,787292
137,Gacuriro,1995,1,0,1,1,2023,773992
161,Kicukiro,2020,5,1,1,1,2021,545593
124,Kiyovu,2012,6,1,1,1,2022,1077598
384,Nyarutarama,2011,4,1,1,0,2021,1417881
297,Kanombe,2024,2,0,0,1,2021,413568
107,Kiyovu,1995,2,1,1,1,2021,646833
99,Gisozi,2001,1,1,1,1,2026,551216
298,Remera,2022,5,1,1,1,2024,1583014
140,Kicukiro,1997,1,1,1,1,2025,565657
241,Kicukiro,2024,6,1,1,1,2021,756545
245,Gisozi,2013,4,1,1,0,2022,543062
237,Kiyovu,1997,4,1,1,1,2023,1491357
52,Kimironko,2005,1,1,1,1,2024,419987
40,Kanombe,1996,3,0,1,1,2023,141843
199,Kimihurura,2006,3,1,1,1,2024,1135073
387,Kiyovu,1998,4,0,1,1,2023,1630945
291,Kacyiru,1999,3,0,1,1,2021,510840
312,Gisozi,2016,2,0,1,1,2022,462062
111,Kacyiru,2019,5,1,1,1,2022,747924
121,Kimihurura,2016,6,1,0,1,2021,816721
123,Kiyovu,2001,2,1,1,1,2024,919443
168,Kimihurura,2001,4,1,1,1,2022,1009138
47,Nyarutarama,2005,5,0,1,1,2024,764139
251,Kimihurura,2000,3,1,1,1,2025,1452760
214,Kimironko,2022,6,1,1,1,2022,795219
237,Remera,2000,4,0,0,1,2022,682423
383,Kimironko,1998,4,1,1,1,2026,1586496
